\N,"0L000Uqo00g00000","3008","Federal Aviation Administration",\N,\N,\N,"com.ibm.systemT.Organization","Federal Aviation Administration","1520","1551",\N
\N,"0L000gro00g00000","3008","Avantair Inc Of Clearwater Fla.",\N,\N,\N,"com.ibm.systemT.Organization","Avantair Inc. of Clearwater, Fla.,","1587","1621",\N
\N,"0L000Ero00g00000","3008","Port Authority",\N,\N,\N,"com.ibm.systemT.Organization","Port Authority","2108","2122",\N
\N,"0L0000so00g00000","3008","Port Authority",\N,\N,\N,"com.ibm.systemT.Organization","Port Authority","2704","2718",\N
\N,"yE000AWi00g00000","2594","Federal Aviation Administration",\N,\N,\N,"com.ibm.systemT.Organization","Federal Aviation Administration","446","477",\N
\N,"yE000YWi00g00000","2594","Federal Aviation Administration",\N,\N,\N,"com.ibm.systemT.Organization","Federal Aviation Administration","1742","1773",\N
\N,"XA000QXi00g00000","2363","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","1678","1681",\N
\N,"XA000cYi00g00000","2363","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","1711","1714",\N
\N,"XA000AYi00g00000","2363","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","2150","2153",\N
\N,"Zj000gO900g00000","1277","Transportation Security Administration",\N,\N,\N,"com.ibm.systemT.Organization","Transportation Security Administration","69","107",\N
\N,"ay0000oh00g00000","2186","Airports Authority Of India",\N,\N,\N,"com.ibm.systemT.Organization","Airports Authority of India","27","54",\N
\N,"ay000ooh00g00000","2186","Airports Authority Of India",\N,\N,\N,"com.ibm.systemT.Organization","Airports Authority of India","871","898",\N
\N,"yk000U;a00g00000","1314","Sun",\N,\N,\N,"com.ibm.systemT.Organization","The Sun","223","230",\N
\N,"yk000g0b00g00000","1314","British Airways",\N,\N,\N,"com.ibm.systemT.Organization","British Airways","932","947",\N
\N,"Sk000sg900g00000","1334","Bodoland Territorial Council",\N,\N,\N,"com.ibm.systemT.Organization","Bodoland Territorial Council","863","891",\N
\N,"OG000MRp00g00000","2738","Spar",\N,\N,\N,"com.ibm.systemT.Organization","SPAR","162","166",\N
\N,"OG0008Sp00g00000","2738","Spar",\N,\N,\N,"com.ibm.systemT.Organization","SPAR","248","252",\N
\N,"OG000wSp00g00000","2738","Spar",\N,\N,\N,"com.ibm.systemT.Organization","SPAR","667","671",\N
\N,"OG000USp00g00000","2738","Spar",\N,\N,\N,"com.ibm.systemT.Organization","SPAR","752","756",\N
\N,"OG000gTp00g00000","2738","Spar",\N,\N,\N,"com.ibm.systemT.Organization","SPAR","2659","2663",\N
\N,"lq000Ehc00g00000","1685","Office Of Field Operations",\N,\N,\N,"com.ibm.systemT.Organization","Office of Field Operations","1165","1191",\N
\N,"Ta000ko500g00000","695","New York Times",\N,\N,\N,"com.ibm.systemT.Organization","The New York Times","247","265",\N
\N,"Ta000Io500g00000","695","Transportation Security Administration",\N,\N,\N,"com.ibm.systemT.Organization","Transportation Security Administration","285","323",\N
\N,"T;100EW:00g00000","8183","Apple",\N,\N,\N,"com.ibm.systemT.Organization","Apple","15","20",\N
\N,"T;1000X:00g00000","8183","Apple",\N,\N,\N,"com.ibm.systemT.Organization","Apple","179","184",\N
\N,"T;100oX:00g00000","8183","Symantec",\N,\N,\N,"com.ibm.systemT.Organization","Symantec","200","208",\N
\N,"T;100MX:00g00000","8183","McAfee",\N,\N,\N,"com.ibm.systemT.Organization","McAfee","213","219",\N
\N,"T;1008Y:00g00000","8183","Apple",\N,\N,\N,"com.ibm.systemT.Organization","Apple","508","513",\N
\N,"T;100wY:00g00000","8183","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","740","743",\N
\N,"T;100UY:00g00000","8183","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","779","782",\N
\N,"T;100gZ:00g00000","8183","Apple",\N,\N,\N,"com.ibm.systemT.Organization","Apple","836","841",\N
\N,"T;100EZ:00g00000","8183","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","933","936",\N
\N,"T;1000::00g00000","8183","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","1003","1006",\N
\N,"T;100o::00g00000","8183","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","1049","1052",\N
\N,"T;100M::00g00000","8183","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","1100","1103",\N
\N,"T;1008;:00g00000","8183","Apple",\N,\N,\N,"com.ibm.systemT.Organization","Apple","1154","1159",\N
\N,"T;100w;:00g00000","8183","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","1259","1262",\N
\N,"T;100U;:00g00000","8183","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","1298","1301",\N
\N,"T;100g0;00g00000","8183","Apple",\N,\N,\N,"com.ibm.systemT.Organization","Apple","1343","1348",\N
\N,"T;100E0;00g00000","8183","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","1363","1366",\N
\N,"T;10001;00g00000","8183","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","1393","1396",\N
\N,"T;100o1;00g00000","8183","Apple",\N,\N,\N,"com.ibm.systemT.Organization","Apple","1437","1442",\N
\N,"T;100M1;00g00000","8183","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","1475","1478",\N
\N,"T;10082;00g00000","8183","Apple",\N,\N,\N,"com.ibm.systemT.Organization","Apple","1504","1509",\N
\N,"T;100w2;00g00000","8183","Apple",\N,\N,\N,"com.ibm.systemT.Organization","Apple","1613","1618",\N
\N,"T;100U2;00g00000","8183","Facebook",\N,\N,\N,"com.ibm.systemT.Organization","Facebook","2409","2417",\N
\N,"T;100g3;00g00000","8183","Symantec",\N,\N,\N,"com.ibm.systemT.Organization","Symantec","3256","3264",\N
\N,"T;100E3;00g00000","8183","McAfee",\N,\N,\N,"com.ibm.systemT.Organization","McAfee","3376","3382",\N
\N,"T;10004;00g00000","8183","McAfee",\N,\N,\N,"com.ibm.systemT.Organization","McAfee","3740","3746",\N
\N,"T;100o4;00g00000","8183","Bank Of America",\N,\N,\N,"com.ibm.systemT.Organization","Bank of America","4420","4435",\N
\N,"T;100M4;00g00000","8183","Veteran'S Administration",\N,\N,\N,"com.ibm.systemT.Organization","Veteran's Administration","4515","4539",\N
\N,"T;10085;00g00000","8183","Vatican",\N,\N,\N,"com.ibm.systemT.Organization","Vatican","5136","5143",\N
\N,"T;100w5;00g00000","8183","Vatican",\N,\N,\N,"com.ibm.systemT.Organization","Vatican","5272","5279",\N
\N,"T;100U5;00g00000","8183","Apple",\N,\N,\N,"com.ibm.systemT.Organization","Apple","5434","5439",\N
\N,"T;100g6;00g00000","8183","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","5509","5512",\N
\N,"T;100E6;00g00000","8183","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","5521","5524",\N
\N,"T;10007;00g00000","8183","Apple",\N,\N,\N,"com.ibm.systemT.Organization","Apple","5552","5557",\N
\N,"T;100o7;00g00000","8183","FBI",\N,\N,\N,"com.ibm.systemT.Organization","FBI","5588","5591",\N
\N,"T;100M7;00g00000","8183","Sony",\N,\N,\N,"com.ibm.systemT.Organization","Sony","6232","6236",\N
\N,"T;10088;00g00000","8183","Sony",\N,\N,\N,"com.ibm.systemT.Organization","Sony","6380","6384",\N
\N,"T;100w8;00g00000","8183","Sony",\N,\N,\N,"com.ibm.systemT.Organization","Sony","6484","6488",\N
\N,"T;100U8;00g00000","8183","Darpa Conference Center",\N,\N,\N,"com.ibm.systemT.Organization","DARPA Conference Center","7022","7045",\N
\N,"T;100g9;00g00000","8183","Sheraton Raleigh Hotel",\N,\N,\N,"com.ibm.systemT.Organization","Sheraton Raleigh Hotel","7695","7717",\N
\N,"T;100E9;00g00000","8183","Larz Anderson Auto Museum",\N,\N,\N,"com.ibm.systemT.Organization","Larz Anderson Auto Museum","7823","7848",\N
\N,"T;1000a;00g00000","8183","Ec-Council",\N,\N,\N,"com.ibm.systemT.Organization","EC-Council","8032","8042",\N
